Rank,Name,Country,Sales,Profit,Assets,Market_value
1203,American Equity Investment,United States,370.0,67.15,6800.0,300.0
1204,Liberty Broadband,United States,5.1,39.760000000000005,2170.0,2940.0
1205,Zhongyuan Bank,China,500.0,47.660000000000004,11580.0,280.0
1206,Voya Financial,United States,760.0,3.3,17820.0,830.0000000000001
1207,Emaar Properties,United Arab Emirates,610.0,71.25,3170.0,760.0
1207,Penske Automotive,United States,2039.9999999999998,54.36,1400.0,700.0
1209,X5 Retail Group,Russia,2740.0,39.28,1590.0,860.0
1210,Cadence Design,United States,270.0,59.06,400.0,4110.0
1211,Eurofins Scientific Societe Europeenne,Luxembourg,620.0,61.5,1050.0,2020.0
1212,TransDigm Group,United States,470.0,39.4,1860.0000000000002,3379.9999999999995
1213,Renesas Electronics,Japan,670.0,42.68,1560.0,2039.9999999999998
1214,Daito Trust Construction,Japan,1450.0,78.0,830.0000000000001,790.0
1215,Yamaha Motor,Japan,1380.0,49.71,1590.0,910.0
1216,Canadian Tire,Canada,1110.0,56.05,1600.0,950.0
1217,Verisk Analytics,United States,280.0,71.27000000000001,760.0,3010.0
1218,Electric Power Development,Japan,790.0,55.83,2740.0,300.0
1218,Itaúsa,Brazil,110.00000000000001,140.0,1400.0,1540.0
1218,Suntory Beverage & Food,Japan,1100.0,48.9,1520.0,1100.0
1221,Banco de Sabadell,Spain,710.0,0.16,28850.0,310.0
1221,MSCI,United States,170.0,60.17999999999999,420.0,3920.0000000000005
1223,Coloplast,Denmark,280.0,64.85,250.0,3410.0
1224,Kesko,Finland,1220.0,49.410000000000004,810.0,1220.0
1225,ResMed,United States,310.0,69.89,459.99999999999994,3020.0
1226,Chugoku Electric Power,Japan,1210.0,34.68,3279.9999999999995,420.0
1227,AGC,Japan,1320.0,30.639999999999997,2450.0,1010.0
1227,Datang International Power,China,1370.0,26.310000000000002,4290.0,280.0
1229,Copart,United States,229.99999999999997,70.67,390.0,2920.0
1230,Newcrest Mining,Australia,430.0,95.77000000000001,1440.0,1750.0
1230,Ventas,United States,380.0,43.910000000000004,2390.0,2080.0
1232,Genuine Parts,United States,1700.0,18.35,1340.0,1730.0
1233,Korea Gas,South Korea,1770.0,-14.580000000000002,3310.0,260.0
1234,Iida Group Holdings,Japan,1440.0,64.02000000000001,1380.0,740.0
1235,Church & Dwight,United States,490.00000000000006,78.59,740.0,2160.0
1236,Microchip Technology,United States,530.0,33.33,1660.0000000000002,4260.0
1237,Falabella,Chile,1150.0,-3.63,2430.0,1240.0
1238,Genworth Financial,United States,869.9999999999999,17.8,8990.0,180.0
1239,RSA Insurance Group,United Kingdom,850.0,42.19,2510.0,980.0000000000001
1239,VeriSign,United States,130.0,81.49,180.0,2350.0
1241,LEG Immobilien AG,Germany,100.0,160.0,1880.0,1019.9999999999999
1242,Advanced Info Service,Thailand,550.0,87.66,1170.0,1600.0
1243,Tongwei,China,640.0,51.18,980.0000000000001,2190.0
1243,Yunnan Baiyao Group,China,470.0,79.92,840.0,2180.0
1245,Old Dominion Freight Line,United States,400.0,67.27000000000001,440.00000000000006,2940.0
1246,Welltower,United States,459.99999999999994,-10.959999999999999,3250.0,3160.0
1247,MGM Resorts,United States,520.0,-99.72,3910.0,1989.9999999999998
1248,Empire,Canada,2120.0,52.839999999999996,1170.0,840.0
1249,Grupo Bimbo,Mexico,1540.0,42.19,1540.0,940.0
1249,Lens Technology,China,530.0,70.67999999999999,1210.0,1970.0
1251,Chiba Bank,Japan,200.0,44.510000000000005,17070.0,470.0
1252,Powerlong Real Estate,China,520.0,88.72999999999999,2980.0,450.0
1252,Storebrand,Norway,860.0,24.91,8500.0,470.0
1254,Aroundtown,Luxembourg,220.00000000000003,74.28999999999999,3800.0,890.0
1254,VF,United States,880.0000000000001,-16.54,1370.0,3320.0000000000005
1256,Sojitz,Japan,1490.0,37.510000000000005,2130.0,340.0
1257,Singapore Airlines,Singapore,1160.0,-15.45,2370.0,1200.0
1258,Hyundai Marine & Fire,South Korea,1230.0,26.68,4430.0,170.0
1259,Maxim Integrated Products,United States,240.0,72.19,390.0,2550.0
1260,KWG Group Holdings,Hong Kong,430.0,93.17,3550.0,540.0
1261,Mondi,United Kingdom,760.0,66.15,1019.9999999999999,1320.0
1262,Xilinx,United States,310.0,62.089999999999996,570.0,3160.0
1263,CenterPoint Energy,United States,740.0,-77.3,3440.0,1330.0
1264,HBIS,China,1530.0,27.68,3279.9999999999995,420.0
1264,Wingtech Technology,China,830.0000000000001,42.56,900.0,1839.9999999999998
1266,Quanta Services,United States,1120.0,44.56,840.0,1320.0
1267,Leonardo,Italy,1530.0,27.47,3310.0,490.00000000000006
1268,Realty Income,United States,170.0,39.55,2070.0,2500.0
1269,Emera,Canada,400.0,73.28999999999999,2450.0,1140.0
1270,Avery Dennison,United States,700.0,55.589999999999996,610.0,1650.0
1271,Times Property Holdings,China,570.0,72.09,2930.0,290.0
1272,China Longyuan Power,China,420.0,68.03999999999999,2680.0,1120.0
1273,Chipotle Mexican Grill,United States,600.0,35.58,690.0,4330.0
1273,Saudi British Bank,Saudi Arabia,270.0,-110.00000000000001,7370.0,1560.0
1275,Ajinomoto,Japan,1000.0,54.629999999999995,1330.0,1110.0
1275,Saputo,Canada,1090.0,45.57,1050.0,1300.0
1277,KPN,Netherlands,600.0,63.95,1480.0,1380.0
1278,SGS,Switzerland,600.0,51.14,780.0,2200.0
1279,Logitech International,Switzerland,440.00000000000006,92.46000000000001,380.0,1910.0000000000002
1280,Martin Marietta Materials,United States,470.0,72.03999999999999,1090.0,2190.0
1281,Mizrahi Tefahot Bank,Israel,310.0,46.82,11220.0,690.0
1282,Advance Auto Parts,United States,1010.0,49.3,1180.0,1260.0
1283,SS&C Technologies,United States,470.0,62.52,1590.0,1860.0000000000002
1284,SYNNEX,United States,2440.0,48.93,770.0,640.0
1285,Sichuan Language Development,China,640.0,48.03,3929.9999999999995,190.0
1286,NARI Technology Development,China,500.0,67.72,900.0,2120.0
1287,Evergreen Marine Corp. (Taiwan),Taiwan,700.0,82.75,1190.0,1170.0
1287,Hyundai Steel,South Korea,1530.0,-36.45,3210.0,580.0
1289,FleetCor Technologies,United States,240.0,70.42,1120.0,2430.0
1289,Teradyne,United States,310.0,78.41,370.0,2160.0
1291,Melrose Industries,United Kingdom,1120.0,-67.71000000000001,2280.0,1200.0
1292,Solvay,Belgium,1110.0,-130.0,2050.0,1300.0
1293,Wuxi Apptec,China,240.0,42.519999999999996,710.0,6350.0
1294,Mettler-Toledo International,United States,310.0,60.27,280.0,2990.0
1294,People's United Bank,United States,220.00000000000003,57.260000000000005,6310.0,760.0
1296,Vedanta Limited,India,1070.0,-99.36,2470.0,1160.0
1297,CapitaLand,Singapore,490.00000000000006,-110.00000000000001,6380.0,1460.0
1297,Jeronimo Martins,Portugal,2200.0,35.58,1150.0,1080.0
1299,Molson Coors Brewing,United States,969.9999999999999,-94.9,2730.0,1160.0
1300,Genmab,Denmark,150.0,72.76,350.0,2300.0
1301,Aristocrat Leisure,Australia,280.0,93.31,560.0,1830.0
1301,Banque Saudi Fransi,Saudi Arabia,229.99999999999997,41.21,5170.0,1140.0
1301,SBI Holdings,Japan,409.99999999999994,56.970000000000006,6260.0,720.0
1304,Air France-KLM,France,1260.0,-810.0,3700.0,260.0
1305,Bank of Guizhou,China,310.0,53.14,6980.0,490.00000000000006
1305,Keysight Technologies,United States,430.0,63.6,750.0,2710.0
1307,Yamato Holdings,Japan,1560.0,44.760000000000005,1100.0,1010.0
1308,Vietin Bank,Vietnam,420.0,58.870000000000005,5810.0,680.0
1308,West Japan Railway,Japan,940.0,-180.0,3410.0,1030.0
1310,Chongqing Zhifei Biological Products,China,220.00000000000003,47.82,229.99999999999997,4300.0
1311,Bandai Namco Holdings,Japan,690.0,51.879999999999995,700.0,1700.0
1311,Epiroc,Sweden,390.0,58.65,530.0,2960.0
1311,Umicore,Belgium,2360.0,14.88,1030.0,1370.0
1314,Compal Electronics,Taiwan,3560.0,31.8,1660.0000000000002,420.0
1314,Geberit,Switzerland,320.0,68.42999999999999,420.0,2380.0
1316,Old Mutual,South Africa,890.0,-30.96,6300.0,440.00000000000006
1317,Enstar Group,Bermuda,140.0,180.0,2160.0,570.0
1317,Far East Horizon,Hong Kong,440.00000000000006,66.42,4590.0,470.0
1319,Williams-Sonoma,United States,680.0,68.07000000000001,470.0,1330.0
1320,Greentown China Holdings,China,960.0,16.669999999999998,5310.0,310.0
1321,Wuestenrot & Wuerttembergische,Germany,750.0,23.93,9320.0,210.0
1322,B3,Brazil,160.0,80.5,919.9999999999999,1989.9999999999998
1323,Shionogi,Japan,290.0,110.00000000000001,919.9999999999999,1610.0000000000002
1324,DexCom,United States,190.0,49.36,440.00000000000006,3870.0000000000005
1325,Lithia Motors,United States,1310.0,47.03,810.0,1040.0
1326,China Overseas Grand Oceans Group,Hong Kong,630.0,63.470000000000006,2560.0,220.00000000000003
1327,Cellnex Telecom,Spain,180.0,-15.169999999999998,2950.0,2850.0
1327,Taishin Financial Holdings,Taiwan,200.0,49.22,7820.0,530.0
1327,Tingyi Holding,China,980.0000000000001,58.67999999999999,940.0,1050.0
1330,China Grand Automotive Services,China,2290.0,18.669999999999998,2250.0,390.0
1331,Concordia Financial Group,Japan,270.0,38.55,20070.0,470.0
1332,Shengjing Bank,China,650.0,16.27,15880.000000000002,780.0
1333,Xiamen International Trade Group,China,4000.0,24.830000000000002,1860.0000000000002,200.0
1334,AntarChile,Chile,1800.0,12.48,2560.0,570.0
1335,Las Vegas Sands,United States,360.0,-170.0,2080.0,4660.0
1335,Magnit,Russia,2150.0,45.6,1300.0,690.0
1337,China Communications Services,China,1780.0,44.63,1440.0,320.0
1338,HNA Technology,China,4580.0,10.059999999999999,1780.0,92.9
1338,Jabil Circuit,United States,2830.0,36.89,1450.0,810.0
1340,Sasol,South Africa,1110.0,-490.00000000000006,2710.0,1010.0
1340,Seagen,United States,220.00000000000003,61.4,400.0,2640.0
1342,Iliad,France,670.0,49.36,1920.0,1110.0
1342,Jones Lang LaSalle,United States,1670.0,40.25,1430.0,919.9999999999999
1344,Marfrig Global Foods,Brazil,1310.0,64.01,760.0,240.0
1345,Olympus,Japan,680.0,36.339999999999996,1070.0,2730.0
1346,Banca Mediolanum,Italy,270.0,49.53,7209.999999999999,690.0
1346,RenaissanceRe Holdings,Bermuda,520.0,75.17999999999999,2720.0,850.0
1348,Zalando,Germany,910.0,25.77,790.0,2840.0
1349,3i Group,United Kingdom,15.7,90.34,1280.0,1670.0
1349,Arista Networks,United States,229.99999999999997,63.46,470.0,2420.0
1351,Steel Dynamics,United States,960.0,55.08,930.0000000000001,1090.0
1352,Inpex,Japan,720.0,-100.0,4490.0,1040.0
1353,Community Health Systems,United States,1180.0,51.1,1600.0,130.0
1353,SLM,United States,229.99999999999997,88.07000000000001,3080.0,700.0
1355,Olam International,Singapore,2600.0,13.719999999999999,2020.0,409.99999999999994
1356,Textron,United States,1170.0,30.9,1540.0,1330.0
1356,Vulcan Materials,United States,490.00000000000006,58.45,1190.0,2330.0
1358,Popular,United States,260.0,50.660000000000004,6590.000000000001,610.0
1359,Transurban Group,Australia,190.0,-49.5,2690.0,2940.0
1360,China Resources Gas Group,Hong Kong,720.0,66.42,1210.0,1200.0
1361,Lotte Shopping,South Korea,1370.0,-66.37,3020.0,310.0
1361,Zhejiang Zheneng Electric Power,China,730.0,83.83,1630.0,780.0
1363,ZTO Express (Cayman),China,370.0,62.67999999999999,910.0,2410.0
1364,Meiji Holdings,Japan,1130.0,60.19,1060.0,919.9999999999999
1365,Interpublic Group,United States,910.0,35.11,1800.0,1200.0
1365,Shiseido,Japan,860.0,-10.92,1170.0,2940.0
1367,Quinenco,Chile,660.0,31.29,7440.000000000001,380.0
1368,Shizuoka Bank,Japan,200.0,39.07,13440.0,450.0
1369,Alinma Bank,Saudi Arabia,180.0,52.39,4180.0,940.0
1369,All Nippon Airways,Japan,860.0,-350.0,3190.0,1060.0
1371,Doosan,South Korea,1440.0,-47.410000000000004,2770.0,79.0
1372,Bank of Ireland,Ireland,610.0,-84.59,16369.999999999998,560.0
1373,Fastighets Balder,Sweden,88.4,72.15,2200.0,1080.0
1374,ICA Gruppen,Sweden,1370.0,45.12,1270.0,969.9999999999999
1374,NEXON,Japan,270.0,52.660000000000004,840.0,2960.0
1376,Arab National Bank,Saudi Arabia,180.0,55.29,4810.0,850.0
1377,GAIL India,India,800.0,110.00000000000001,1030.0,830.0000000000001
1378,BNK Financial Group,South Korea,380.0,41.230000000000004,10510.0,190.0
1378,DXC Technology,United States,1820.0,-280.0,2360.0,810.0
1380,Valeo,France,1870.0,-120.0,2310.0,810.0
1381,Alliant Energy,United States,340.0,62.45,1830.0,1400.0
1382,Kansas City Southern,United States,260.0,61.82000000000001,1019.9999999999999,2340.0
1382,NetApp,United States,560.0,59.2,869.9999999999999,1730.0
1384,Annaly Capital Management,United States,150.0,-89.12,8850.0,1240.0
1384,Sofina,Belgium,9.7,160.0,1110.0,1240.0
1386,Shanghai Commercial & Savings Bank,Taiwan,180.0,45.72,7520.0,670.0
1387,Chongqing Changan Auto,China,1120.0,49.71,1639.9999999999998,450.0
1388,Fortinet,United States,260.0,48.62,400.0,3360.0
1389,Hengyi Petrochemical,China,1120.0,57.720000000000006,1440.0,730.0
1389,Mitsui OSK Lines,Japan,960.0,45.47,1989.9999999999998,420.0
1391,Caesars Entertainment,United States,350.0,-180.0,3640.0,1950.0
1392,Bank of India,India,660.0,-21.6,9860.0,310.0
1392,Goertek,China,830.0000000000001,41.260000000000005,750.0,1530.0
1392,Masraf Al Rayan,Qatar,110.00000000000001,59.75,3329.9999999999995,930.0000000000001
1395,E-mart,South Korea,1870.0,28.880000000000003,2060.0,409.99999999999994
1395,Sanlam,South Africa,780.0,17.39,6320.0,819.9999999999999
1397,Hyundai Heavy Industries Holdings,South Korea,1630.0,-51.629999999999995,2440.0,370.0
1398,Royal Caribbean Group,United States,220.00000000000003,-580.0,3250.0,2170.0
1399,SKF Group,Sweden,810.0,46.69,1100.0,1380.0
1400,Kobe Steel,Japan,1580.0,-66.88,2460.0,250.0
1400,RHB Bank,Malaysia,260.0,47.06,6740.000000000001,520.0
1402,Check Point Software,Israel,210.0,84.66,580.0,1630.0
1402,Shopify,Canada,290.0,31.95,780.0,14960.0
1404,Hong Leong Financial,Malaysia,200.0,47.089999999999996,6550.0,459.99999999999994
1405,New York Community Bancorp,United States,180.0,50.53,5640.0,580.0
1406,Shimano,Japan,350.0,59.45,570.0,2300.0
1407,International Flavors & Fragrances,United States,509.99999999999994,36.410000000000004,1360.0,3560.0
1408,Celltrion,South Korea,160.0,43.33,459.99999999999994,3770.0000000000005
1409,Navient,United States,370.0,41.1,8740.0,270.0
1410,Bausch Health Companies,Canada,800.0,-56.0,3120.0,1070.0
1411,Bank of Zhengzhou,China,390.0,42.54,7859.999999999999,290.0
1412,Acciona,Spain,740.0,43.43,2240.0,919.9999999999999
1413,Lixil Group,Japan,1250.0,38.78,1760.0000000000002,840.0
1414,Teleperformance,France,650.0,36.94,860.0,2340.0
1415,Guangdong Haid Group,China,880.0000000000001,32.29,420.0,1910.0000000000002
1416,Trip.com Group,China,270.0,-47.0,2860.0,2310.0
1417,NH Investment & Securities,South Korea,200.0,48.9,5780.0,320.0
1418,Chewy,United States,710.0,-9.25,170.0,3490.0
1419,Centrica,United Kingdom,1570.0,6.540000000000001,2340.0,450.0
1419,Credicorp,Peru,520.0,9.15,6580.0,1120.0
1421,NRG Energy,United States,890.0,51.0,1490.0,950.0
1422,Shanxi Xinghuacun Fen Wine Factory,China,160.0,38.589999999999996,260.0,4660.0
1423,Zebra Technologies,United States,450.0,50.4,540.0,2750.0
1424,SinoPac Financial,Taiwan,180.0,41.57,7630.0,520.0
1425,Booz Allen Hamilton Holding,United States,780.0,54.660000000000004,540.0,1170.0
1425,Hyundai Glovis,South Korea,1400.0,51.379999999999995,1000.0,620.0
1427,Chow Tai Fook Jewellery,Hong Kong,670.0,46.31,860.0,1620.0
1428,Medipal Holdings,Japan,3000.0,24.990000000000002,1689.9999999999998,420.0
1429,Wharf Real Estate,Hong Kong,200.0,-120.0,3579.9999999999995,1800.0
1430,First Citizens Bank (NC),United States,200.0,49.17,5000.0,840.0
1431,AVIC Capita,China,300.0,47.44,5800.0,530.0
1432,KION Group,Germany,950.0,24.44,1839.9999999999998,1300.0
1433,China Everbright International,Hong Kong,550.0,77.56,2039.9999999999998,400.0
1434,Bank of East Asia,Hong Kong,350.0,36.38,11410.0,630.0
1435,Bankinter,Spain,250.0,36.15,11780.0,620.0
1436,BCI-Banco Credito,Chile,350.0,40.1,8040.000000000001,830.0000000000001
1437,Adecco,Switzerland,2230.0,-10.91,1200.0,1140.0
1437,Zhongtai Securities,China,150.0,39.42,2670.0,1400.0
1439,Teck Resources,Canada,670.0,-64.42,3240.0,1180.0
1440,Fortune Brands Home & Security,United States,610.0,55.31,740.0,1430.0
1441,Wistron,Taiwan,2870.0,29.49,1530.0,330.0
1442,Ronshine China Holdings,China,710.0,35.339999999999996,3570.0000000000005,120.0
1442,Ternium,Luxembourg,860.0,76.78,1290.0,780.0
1444,China Eastern Airlines,China,850.0,-170.0,4350.0,770.0
1445,LARGAN Precision,Taiwan,190.0,83.32000000000001,610.0,1490.0
1446,Ansys,United States,170.0,43.39,590.0,3260.0
1447,Huntington Ingalls Industries,United States,940.0,69.6,869.9999999999999,840.0
1448,Quilter,United Kingdom,600.0,11.41,9210.0,390.0
1448,Top Glove,Malaysia,360.0,160.0,310.0,1080.0
1450,CSN,Brazil,580.0,73.56,1210.0,1180.0
1451,Constellation Software,Canada,400.0,43.39,440.00000000000006,3220.0000000000005
1452,Veeva Systems,United States,150.0,38.0,300.0,4160.0
1453,BioMarin Pharmaceutical,United States,180.0,85.91,580.0,1440.0
1454,Huafa Industrial,China,560.0,40.1,4370.0,210.0
1454,Korea Shipbuilding & Offshore Engineering,South Korea,1270.0,-70.67,2320.0,869.9999999999999
1454,Nitto Denko,Japan,690.0,55.83,890.0,1220.0
1457,Banco BPM,Italy,509.99999999999994,15.14,22470.0,430.0
1458,Boliden,Sweden,610.0,73.86,880.0000000000001,1100.0
1459,Halyk Bank,Kazakhstan,250.0,85.16,2470.0,430.0
1459,Old Republic International,United States,720.0,55.86,1880.0,720.0
1461,Samsung Electro-Mechanics,South Korea,700.0,51.19,850.0,1310.0
1462,Ningxia Baofeng Energy Group,China,229.99999999999997,66.97999999999999,580.0,1760.0000000000002
1463,Oji Holdings,Japan,1290.0,34.6,1839.9999999999998,650.0
1464,Samsung SDS,South Korea,930.0000000000001,37.58,840.0,1330.0
1465,Nine Dragons Paper Holdings,Hong Kong,780.0,85.92999999999999,1280.0,690.0
1465,WEG,Brazil,340.0,45.38,380.0,2880.0
1467,Atmos Energy,United States,290.0,64.0,1650.0,1300.0
1468,Kiwoom Securities,South Korea,150.0,59.61,3460.0,330.0
1469,Macy's,United States,1810.0000000000002,-390.0,1910.0000000000002,520.0
1470,Coinbase,United States,130.0,32.230000000000004,590.0,6809.999999999999
1471,Nomura Research Institute,Japan,509.99999999999994,54.760000000000005,530.0,1770.0
1471,SDIC Capital,China,250.0,60.1,3340.0,840.0
1473,Equifax,United States,409.99999999999994,50.72,960.0,2340.0
1473,StoneX Group,United States,5210.0,16.9,1400.0,130.0
1473,STRABAG,Austria,1660.0000000000002,39.83,1340.0,380.0
1476,Industries Qatar,Qatar,200.0,54.239999999999995,990.0,2130.0
1476,Samsung Securities,South Korea,140.0,43.04,5880.0,330.0
1478,Dentsu,Japan,880.0000000000001,-150.0,3270.0000000000005,890.0
1479,Alleghany,United States,890.0,10.18,2810.0,950.0
1480,Gap,United States,1380.0,-66.5,1380.0,1230.0
1481,AutoNation,United States,2039.9999999999998,38.160000000000004,1010.0,800.0
1481,LG Uplus,South Korea,1140.0,39.56,1689.9999999999998,509.99999999999994
1483,Saudi Arabian Mining,Saudi Arabia,500.0,-5.57,2580.0,1870.0
1484,Essex Property Trust,United States,150.0,56.89,1290.0,1880.0
1485,Bank of Jinzhou,China,540.0,5.75,11900.0,380.0
1486,Expedia Group,United States,520.0,-260.0,1870.0,2500.0
1487,AGCO,United States,919.9999999999999,42.71,850.0,1140.0
1488,Persimmon,United Kingdom,430.0,81.87,630.0,1410.0
1489,Adani Ports & Special Economic Zone,India,160.0,54.52,969.9999999999999,2060.0
1489,Nedbank,South Africa,590.0,22.23,8360.0,509.99999999999994
1491,China Development Bank Financial Leasing,China,270.0,47.57,4640.0,190.0
1491,Lanxess,Germany,700.0,100.0,1120.0,650.0
1493,Sonic Healthcare,Australia,540.0,65.47,900.0,1320.0
1494,CSPC Pharmaceutical Group,Hong Kong,360.0,74.9,459.99999999999994,1480.0
1495,OneMain Holdings,United States,490.00000000000006,73.0,2250.0,750.0
1496,Latour Ab Investment,Sweden,160.0,57.8,509.99999999999994,1889.9999999999998
1496,News Corp,United States,869.9999999999999,-86.2,1510.0,1580.0
1498,Qingdao Rural Commercial Bank,China,240.0,41.97,5760.0,370.0
1499,BJ's Wholesale Club,United States,1540.0,42.1,540.0,620.0
1500,PerkinElmer,United States,380.0,72.8,800.0,1490.0
1501,Electrolux Group,Sweden,1260.0,45.68,1210.0,850.0
1502,Bancolombia,Colombia,600.0,7.470000000000001,7470.0,810.0
1503,Changchun High & New Technology,China,120.0,44.14,260.0,2700.0
1504,Xiamen Xiangyu,China,5210.0,18.830000000000002,1340.0,220.00000000000003
1505,China Industrial Securities,China,300.0,58.0,2770.0,890.0
1506,Colruyt,Belgium,1100.0,54.02,590.0,780.0
1506,Link REIT,Hong Kong,140.0,-360.0,2620.0,2010.0000000000002
1508,GS Holdings,South Korea,1300.0,-20.57,2250.0,350.0
1509,Lear,United States,1700.0,15.85,1320.0,1100.0
1509,Xinyi Glass Holdings,Hong Kong,240.0,82.8,580.0,1350.0
1511,DCC,United States,1700.0,36.5,990.0,880.0000000000001
1512,Standard Life,United Kingdom,220.00000000000003,110.00000000000001,1430.0,1030.0
1512,Wharf (Holdings),Hong Kong,270.0,49.8,3279.9999999999995,900.0
1514,Indian Railway Finance,India,200.0,52.410000000000004,3650.0,380.0
1515,Aurubis,Germany,1530.0,41.38,730.0,390.0
1516,Ceconomy,Germany,2450.0,-28.389999999999997,1570.0,210.0
1516,Lundbergs,Sweden,200.0,39.010000000000005,2190.0,1450.0
1518,FinecoBank,Italy,130.0,36.89,3890.0,1050.0
1519,Coca-Cola HBC,Switzerland,700.0,47.63,930.0000000000001,1260.0
1520,Cosmo Energy Holdings,Japan,2130.0,-29.51,1620.0,190.0
1521,Smoore International Holdings,Hong Kong,150.0,35.37,229.99999999999997,3940.0
1522,Kawasaki Heavy Industries,Japan,1440.0,-0.06,1980.0,409.99999999999994
1522,Yamada Denki,Japan,1570.0,39.82,1280.0,430.0
1524,Commercial International Bank,Egypt,300.0,64.74,2720.0,509.99999999999994
1524,ServiceNow,United States,450.0,11.85,869.9999999999999,10920.0
1526,Broadridge Financial,United States,480.0,51.86,490.00000000000006,1820.0
1527,Mebuki Financial Group,Japan,210.0,28.5,22170.0,260.0
1527,Suzano Papel e Celulose,Brazil,590.0,-210.0,1960.0000000000002,1710.0000000000002
1529,AirBnB,United States,340.0,-459.99999999999994,1050.0,10710.0
1530,Kerry Properties,Hong Kong,200.0,69.66,2520.0,470.0
1531,Qorvo,United States,370.0,48.53,700.0,2180.0
1532,Hotai Motor,Taiwan,780.0,47.03,1030.0,1140.0
1533,Inner Mongolia Baotou Steel,China,840.0,-5.05,2100.0,1100.0
1534,China Shipbuilding Industry,China,550.0,-11.89,2570.0,1470.0
1535,Jointown Pharmaceutical Group,China,1520.0,40.660000000000004,1160.0,500.0
1536,Asian Paints,India,270.0,37.089999999999996,240.0,3440.0
1536,Hua Nan Financial,Taiwan,229.99999999999997,29.389999999999997,11040.0,869.9999999999999
1538,Chailease Holding,Taiwan,200.0,57.25,2110.0,1019.9999999999999
1538,Prosperity Bancshares,United States,130.0,52.89,3410.0,710.0
1540,FAW Jiefang Group,China,1639.9999999999998,38.71,980.0000000000001,800.0
1541,Hilton,United States,430.0,-71.5,1680.0,3570.0000000000005
1542,Fukuoka Financial Group,Japan,260.0,0.5,26330.0,340.0
1542,Kohl's,United States,1600.0,-16.3,1530.0,940.0
1542,Snap,United States,250.0,-94.47999999999999,500.0,9240.0
1545,Shenzhen Transsion Holding,China,550.0,37.95,400.0,2130.0
1545,UGI,United States,650.0,62.3,1470.0,919.9999999999999
1547,Banque Cantonale Vaudoise,Switzerland,110.00000000000001,35.239999999999995,6020.0,890.0
1547,Packaging Corp of America,United States,670.0,45.739999999999995,770.0,1330.0
1549,BOK Financial,United States,190.0,43.28,4670.0,640.0
1550,Teladoc Health,United States,110.00000000000001,-48.510000000000005,1830.0,2930.0
1551,Indian Bank,India,560.0,15.6,7950.0,160.0
1552,Country Garden Services Holdings,China,229.99999999999997,38.94,480.0,2960.0
1552,Ricoh,Japan,1600.0,-22.85,1789.9999999999998,790.0
1554,Attijariwafa Bank,Morocco,420.0,31.8,6380.0,940.0
1554,Migdal Insurance,Israel,640.0,10.25,5630.0,130.0
1556,Mitsui Chemicals,Japan,1120.0,41.04,1480.0,640.0
1557,Take-Two Interactive Software,United States,330.0,49.28,600.0,2060.0
1558,Beijing Oriental Yuhong Waterproof Technology,China,310.0,49.19,430.0,2050.0
1559,Henry Schein,United States,1010.0,40.22,780.0,1010.0
1559,Meritz Securities,South Korea,180.0,46.38,4050.0,260.0
1561,Alfresa Holdings,Japan,2460.0,29.369999999999997,1380.0,400.0
1562,Minebea,Japan,900.0,40.97,919.9999999999999,1080.0
1563,MercadoLibre,Argentina,400.0,-0.06999999999999999,650.0,7940.000000000001
1564,Wm Morrison Supermarkets,United Kingdom,2260.0,12.35,1520.0,600.0
1565,Akamai Technologies,United States,320.0,55.71,780.0,1730.0
1566,Safaricom,Kenya,250.0,68.28,210.0,1430.0
1567,Waters,United States,240.0,52.160000000000004,280.0,1860.0000000000002
1568,Waste Connections,Canada,540.0,19.28,1410.0,3060.0
1569,Healthpeak Properties,United States,220.00000000000003,41.1,1590.0,1789.9999999999998
1570,Power Assets Holdings,Hong Kong,16.4,79.06,1210.0,1290.0
1571,Banca MPS,Italy,459.99999999999994,-190.0,18410.0,140.0
1572,EMS-Chemie Holding,Switzerland,190.0,46.269999999999996,240.0,2140.0
1572,Wheaton Precious Metals,Canada,110.00000000000001,50.61,600.0,1910.0000000000002
1574,Nippon Express,Japan,1880.0,28.32,1570.0,700.0
1575,Adyen,Netherlands,420.0,27.53,509.99999999999994,7350.0
1575,Commercial Bank For Investment & Development Of Vietnam,Vietnam,520.0,30.47,6570.0,730.0
1575,Mercuries & Associates,Taiwan,660.0,4.75,4860.0,66.1
1578,Technipfmc,United Kingdom,1310.0,-330.0,1970.0,330.0
1579,M3,Japan,150.0,29.75,240.0,5240.0
1579,Mitsubishi Materials,Japan,1380.0,-67.34,1889.9999999999998,300.0
1581,PGE Polska Grupa Energetyczna,Poland,1170.0,2.82,2190.0,420.0
1582,First Quantum Minerals,Canada,520.0,-18.580000000000002,2420.0,1570.0
1582,Twitter,United States,370.0,-110.00000000000001,1340.0,5600.0
1584,Flagstar Bancorp,United States,200.0,53.8,3110.0,229.99999999999997
1585,Sparebanken Nord-Norge,Norway,48.1,200.0,1370.0,100.0
1585,Steel Authority of India,India,840.0,44.87,1660.0000000000002,509.99999999999994
1587,Aena,Spain,250.0,-14.45,1920.0,2490.0
1588,Beijing Shougang,China,1150.0,20.91,2210.0,420.0
1588,Starwood Property Trust,United States,110.00000000000001,32.58,8090.000000000001,730.0
1590,Moderna,United States,80.3,-74.71000000000001,730.0,6840.000000000001
